小区名称,纬度,经度,单价(元/㎡),总价,建筑面积(㎡),户型,挂牌天数,月租金,近期成交价,去年同期价
青山雅苑2,30.631924,114.378598,9746,128.96,132.31,4室2厅,123,2294,9963,10006
钟家阳光19,30.551843,114.264339,14533,114.03,78.46,2室1厅,31,2994,14539,14841
南湖府邸11,30.49532,114.330775,13402,120.38,89.82,2室2厅,19,3519,13133,11882
沌口雅苑9,30.479264,114.161615,9557,63.9,66.86,2室1厅,155,1393,9942,9805
汉口小区9,30.616071,114.252195,14853,138.53,93.26,2室2厅,30,3645,14866,14993
洪山山庄11,30.542359,114.326662,20055,205.13,102.28,3室1厅,106,8721,20938,19859
东西翠湖4,30.61997,114.132159,9396,82.8,88.12,2室2厅,78,545,9269,8765
关山新城3,30.505847,114.391672,18145,280.63,154.65,4室2厅,95,9836,18267,16172
青山苑9,30.631988,114.379797,12117,154.88,127.82,3室2厅,32,3046,11948,11355
洪山阳光16,30.545083,114.3334,20835,172.85,82.96,2室1厅,35,7313,21663,18333
青山名邸9,30.630622,114.378853,13132,198.98,151.51,4室2厅,37,2242,12561,12276
后湖华庭12,30.644385,114.269234,12693,99.62,78.48,2室1厅,128,3058,13100,12775
沌口里17,30.478482,114.162924,10250,110.05,107.37,3室1厅,50,1391,10070,9042
沌口国际4,30.483616,114.15657,10620,130.8,123.16,3室2厅,211,3321,10504,9603
金融府邸18,30.453006,114.385652,15849,137.11,86.51,2室2厅,15,3537,15234,14183
汉口新城13,30.62002,114.24822,18573,189.23,101.88,3室1厅,50,6298,18479,18108
徐东公寓2,30.586256,114.351601,19125,149.75,78.3,2室1厅,39,5525,19877,17657
关山名邸16,30.50931,114.396839,18310,201.25,109.91,3室2厅,6,8028,18066,16319
金融家园10,30.459146,114.38762,14822,189.99,128.18,3室2厅,282,6724,14907,14419
青山家园7,30.633245,114.384715,10738,89.16,83.03,2室2厅,53,1824,10949,11018
洪山花园17,30.539898,114.328986,21060,199.35,94.66,3室1厅,23,6298,19965,20153
光谷春天17,30.483855,114.413692,17424,184.93,106.13,3室2厅,1,7177,17179,15527
中南雅苑8,30.479767,114.371722,17784,167.06,93.94,3室1厅,82,4490,16300,16508
东西阳光11,30.622499,114.131685,7805,61.85,79.23,2室1厅,20,1080,7744,7464
沌口华庭6,30.477219,114.156965,9405,76.51,81.35,2室2厅,255,1336,9012,8840
东西苑10,30.623389,114.129731,7705,86.79,112.64,3室2厅,2,1919,7689,7160
汉口家园18,30.623342,114.250729,15292,294.18,192.36,5室3厅,27,12597,15141,13876
南湖银座4,30.490724,114.333159,13717,129.71,94.55,2室2厅,58,3536,13913,12720
南湖广场9,30.493866,114.321356,13631,83.15,61.0,1室1厅,22,2023,13489,12975
徐东丽舍7,30.576481,114.35007,19822,139.01,70.13,2室1厅,116,6154,20030,18939
街道府邸10,30.526445,114.358623,21467,148.92,69.37,2室1厅,27,4297,21528,20137
金融里18,30.457169,114.388575,15083,136.52,90.51,2室2厅,53,3241,14783,14043
光谷国际15,30.480407,114.411993,15493,63.53,41.01,1室1厅,93,3173,16609,14132
关山银座15,30.509935,114.395759,18972,210.44,110.92,3室2厅,33,7945,19606,16666
武昌中心13,30.530898,114.321412,16401,110.46,67.35,2室1厅,68,3223,16439,15468
青山公寓11,30.628341,114.382022,11552,102.28,88.54,2室2厅,26,1928,11799,11631
江夏公寓3,30.350469,114.320662,7782,59.55,76.52,2室1厅,230,500,7941,7698
白沙春天19,30.474106,114.292153,8706,117.2,134.62,4室2厅,69,1224,8925,8016
光谷公寓2,30.483779,114.411004,16141,129.58,80.28,2室2厅,68,4493,15620,15800
武昌里9,30.528284,114.323373,12534,144.2,115.04,3室2厅,164,2707,12867,12030
沌口阳光1,30.473915,114.163751,9133,84.12,92.1,2室2厅,69,1277,9544,8897
后湖新城7,30.644438,114.267516,12850,103.52,80.56,2室2厅,118,2379,12781,12761
洪山华庭10,30.546184,114.330888,23655,253.86,107.32,3室1厅,143,8546,23141,22427
关山府邸4,30.504141,114.395184,26912,280.28,104.14,3室1厅,105,12080,27088,25094
东西春天13,30.618916,114.127638,8546,125.6,146.97,4室2厅,50,2753,9362,8125
楚河小区7,30.550124,114.341867,29346,292.33,99.61,3室1厅,116,13723,28855,29502
南湖雅苑10,30.493256,114.329786,14214,113.69,79.98,2室1厅,916,3135,14055,13569
青山华庭9,30.632701,114.377713,8656,85.13,98.33,3室1厅,88,1540,8832,8236
关山山庄1,30.509968,114.391173,21032,335.79,159.65,5室3厅,1115,11014,19825,19725
东西春天7,30.622843,114.125979,8926,76.22,85.38,2室2厅,70,781,9050,8917
汉口花园2,30.62132,114.248967,16873,162.72,96.44,3室1厅,30,5834,16803,16519
洪山翠湖11,30.542529,114.331554,19348,180.47,93.27,2室2厅,54,6488,18934,17779
东西广场13,30.61538,114.128133,7792,115.35,148.02,4室2厅,6,2302,7826,7754
钟家华府12,30.554091,114.261002,15024,92.16,61.34,1室1厅,18,2441,15368,14311
金融银座8,30.456347,114.382989,14006,141.39,100.95,3室1厅,1,4792,14599,12539
沌口金座1,30.481381,114.162473,9384,102.75,109.49,3室2厅,83,2430,9838,9077
中南国际12,30.482793,114.366095,15206,120.82,79.45,2室1厅,1,3697,15365,13986
南湖苑1,30.496456,114.331632,0,138.94,94.82,2室2厅,192,3204,15115,14002
东西府邸16,30.620272,114.130346,9008,80.1,88.92,2室2厅,6,1294,8918,8375
中南公寓7,30.47919,114.370933,16555,170.84,103.2,3室1厅,32,4922,16085,15627
光谷里2,30.480415,114.411431,19480,137.27,70.46,2室1厅,28,6519,20295,17489
关山翠湖6,30.500322,114.394368,19081,204.04,106.93,3室1厅,4,9655,18131,18681
武广名邸11,30.594952,114.265906,20880,219.96,105.35,3室2厅,7,9032,21392,19903
洪山名邸3,30.544431,114.333599,19986,287.69,143.94,4室2厅,18,9961,19952,18277
武广里7,30.587624,114.26419,22757,201.34,88.47,2室2厅,220,8600,22292,21042
中南府邸3,30.48108,114.367123,14450,136.61,94.54,3室1厅,44,5047,14671,13946
江夏府邸14,30.34726,114.32478,7172,58.56,81.65,2室2厅,189,799,7362,6604
东西丽舍11,30.618059,114.1294,8399,68.96,82.1,2室2厅,76,901,7977,7681
江夏小区18,30.35113,114.317686,8369,45.34,54.17,1室1厅,72,947,8380,8155
中南山庄10,30.477763,114.367019,15068,107.33,71.23,2室1厅,73,3388,15032,14700
徐东府邸19,30.578684,114.352426,16022,94.2,58.79,1室1厅,43,3235,16623,14958
汉口里6,30.623458,114.248274,14153,142.72,100.83,3室1厅,55,4812,14066,13210
四新中心7,30.522523,114.257748,13046,131.51,100.8,3室1厅,7,3078,13202,11771
白沙山庄15,30.478846,114.28944,12452,90.0,72.27,2室1厅,260,1497,11909,11825
东西华府18,30.622492,114.135049,7755,69.27,89.32,2室2厅,51,1369,7804,7945
青山里12,30.63457,114.378481,10644,76.84,72.19,2室1厅,124,1210,10381,10186
东西国际15,30.619113,114.125645,8343,96.93,116.17,3室2厅,210,1295,8203,8166
后湖翠湖19,30.649561,114.265718,13134,119.34,90.86,2室2厅,46,3091,12651,12932
中南中心17,30.476839,114.369511,14959,179.6,120.05,3室2厅,25,4505,15982,13639
四新金座8,30.517333,114.261047,13589,158.49,116.62,3室2厅,8,3674,13349,13832
关山春天13,30.505505,114.394265,23853,360.97,151.33,4室2厅,2,11985,24148,20755
楚河山庄10,30.548723,114.341221,28427,230.81,81.19,2室1厅,984,9728,31548,27515
关山里1,30.508127,114.392124,20684,149.51,72.28,2室1厅,20,6294,20589,18737
中南名邸8,30.474535,114.370742,14958,190.75,127.52,4室2厅,63,3843,14766,13820
中南中心8,30.481475,114.367986,18042,108.59,60.19,1室1厅,22,2410,18216,15950
洪山花园13,30.547922,114.331648,18857,180.16,95.54,3室1厅,8,7552,19819,17698
沌口家园11,30.478767,114.162134,10616,99.43,93.66,2室2厅,30,2328,10671,9947
东西府邸9,30.616782,114.1286,7857,119.75,152.4,4室2厅,31,2414,7678,7453
钟家雅苑9,30.553573,114.25888,14587,96.14,65.91,2室1厅,52,2813,15312,13979
徐东家园16,30.582137,114.346248,17342,154.34,89.0,2室2厅,2,4470,17380,15804
东西丽舍9,30.622217,114.130703,8650,88.24,102.0,3室1厅,167,1363,8697,8972
南湖翠湖9,30.493078,114.329557,15905,109.09,68.59,2室1厅,2,3241,15760,14112
徐东雅苑8,30.578103,114.3491,19285,160.48,83.22,2室2厅,51,6106,20122,18250
关山华府6,30.507731,114.395737,19798,212.21,107.18,3室2厅,35,7167,19115,18246
青山新城14,30.634405,114.376545,11191,53.69,47.98,1室1厅,14,776,11685,10664
四新里15,30.515894,114.259817,12157,87.91,72.31,2室1厅,147,1904,12091,11106
南湖苑16,30.497541,114.332284,13757,120.82,87.82,2室2厅,11,2595,13784,12643
钟家名邸3,30.550144,114.262618,14428,156.59,108.53,3室1厅,8,4574,13485,13768
武昌家园5,30.52848,114.3204,15342,130.88,85.31,2室2厅,16,2637,15066,15408
街道小区14,30.528267,114.361601,19333,280.48,145.07,4室2厅,133,11749,19519,18329
武昌金座1,30.529487,114.321119,16076,167.04,103.9,3室1厅,84,4123,16107,14559
关山府邸10,30.505752,114.391609,20869,188.33,90.24,3室1厅,23,7093,21742,18424
武广家园8,30.586114,114.264027,23230,217.15,93.48,2室2厅,2,8779,23958,21602
钟家春天11,30.55293,114.265819,15392,127.02,82.52,2室1厅,3,3121,15412,14813
白沙丽舍4,30.484822,114.285819,10355,70.39,67.97,2室1厅,57,1482,10652,10172
盘龙小区18,30.70799,114.238492,7075,69.85,98.72,3室1厅,15,927,7076,6643
徐东春天13,30.582016,114.350971,18628,188.47,101.17,3室1厅,92,6344,18647,16778
后湖阳光6,30.649533,114.26915,12472,155.75,124.87,3室2厅,6,2923,12320,12444
江夏翠湖1,30.352949,114.318294,7277,77.3,106.22,3室1厅,564,1532,7274,7109
光谷小区13,30.482574,114.409619,19438,129.62,66.68,2室1厅,21,5675,19528,18775
东西金座18,30.623997,114.131584,7981,88.1,110.39,3室2厅,183,500,7669,7750
青山广场6,30.629954,114.380385,13311,89.88,67.52,2室1厅,359,1813,13994,12682
街道国际7,30.52759,114.360473,19280,144.96,75.19,2室1厅,52,6276,19116,17617
汉口金座1,30.615349,114.251003,15650,138.04,88.2,2室2厅,11,4507,15851,14625
武广华庭8,30.590992,114.26562,29840,278.19,93.23,2室2厅,208,10639,29656,26411
东西公寓16,30.619708,114.131739,9270,72.24,77.92,2室1厅,90,1124,9285,8866
街道新城5,30.533137,114.359844,19297,196.32,101.73,3室1厅,31,4011,18899,18474
楚河府邸1,30.549616,114.339641,29209,371.44,127.16,4室2厅,22,17735,26520,27842
盘龙春天1,30.710011,114.238443,8469,78.38,92.55,2室2厅,129,1407,8515,7853
四新华府4,30.518095,114.258529,10427,62.99,60.41,1室1厅,25,1563,10341,9475
南湖国际8,30.49521,114.324124,12487,75.51,60.46,1室1厅,76,2312,12587,12174
青山山庄18,30.630137,114.385288,9052,76.34,84.33,2室2厅,42,1070,9164,9216
盘龙国际18,30.712495,114.238201,6953,71.56,102.91,3室1厅,3,889,6985,6738
光谷银座18,30.4835,114.407975,16920,226.62,133.94,4室2厅,57,8272,17020,15770
洪山苑3,30.544557,114.333361,21402,265.1,123.86,3室2厅,13,9501,21560,21630
徐东华府2,30.576543,114.348117,18541,185.99,100.31,3室1厅,23,7530,18542,17953
江夏花园12,30.34705,114.320949,8158,69.56,85.27,2室2厅,238,1040,8280,7979
关山丽舍14,30.504345,114.396657,24959,286.88,114.94,3室2厅,38,12007,25119,24465
江汉翠湖15,30.580565,114.283782,20828,135.31,64.96,1室1厅,18,5622,21535,19482
中南华府2,30.47763,114.369646,17619,185.76,105.43,3室1厅,164,4549,17031,15973
街道山庄15,30.524556,114.360279,19767,247.57,125.24,4室2厅,133,10663,19015,18107
后湖新城3,30.654015,114.270048,12048,105.49,87.55,2室2厅,148,2911,12324,12151
楚河山庄10,30.550849,114.341442,28442,237.02,83.33,2室1厅,65,11767,30559,25052
钟家华府12,30.548738,114.265897,16309,100.28,61.49,1室1厅,33,3100,16656,14608
江汉里12,30.579664,114.281263,26568,292.09,109.94,3室1厅,155,9830,28730,24932
江夏华庭1,30.348205,114.324319,6830,61.52,90.06,3室1厅,5,982,6766,6684
关山翠湖16,30.504716,114.392301,0,198.2,97.69,3室1厅,49,8433,19810,19227
青山山庄9,30.631803,114.379522,11878,83.99,70.71,2室1厅,21,1538,11636,12109
街道名邸8,30.526751,114.359465,17850,240.45,134.7,4室2厅,13,9644,17964,16313
中南里13,30.482442,114.370609,14658,186.63,127.32,3室2厅,125,6668,15543,14617
徐东苑16,30.581812,114.35089,17265,112.95,65.42,2室1厅,89,3893,17808,16409
金融广场2,30.45402,114.382481,14709,178.41,121.29,3室2厅,3,6520,14693,13817
江汉花园10,30.580662,114.275298,18542,177.76,95.87,3室1厅,23,6690,19355,17692
汉口公寓9,30.622257,114.249492,18509,186.77,100.91,3室1厅,230,5944,18062,17535
洪山雅苑8,30.544807,114.332675,22800,221.47,97.13,3室1厅,36,8348,22700,20239
楚河金座2,30.54742,114.339811,28435,248.28,87.31,2室2厅,152,11306,27841,25901
白沙名邸18,30.480131,114.287377,9936,78.04,78.53,2室1厅,41,1022,9937,9732
青山雅苑8,30.633314,114.382706,10415,91.57,87.91,2室2厅,173,1825,10801,9635
江夏春天17,30.348556,114.323229,6553,70.16,107.05,3室2厅,21,992,6626,6530
光谷中心8,30.483043,114.412081,17483,253.01,144.72,4室2厅,25,9949,16905,15805
徐东小区17,30.575126,114.349743,19736,141.82,71.86,2室1厅,12,4352,19529,18954
洪山春天3,30.542611,114.329237,20672,195.32,94.48,3室1厅,35,5980,19895,19317
关山华府2,30.503616,114.395397,21935,215.83,98.39,3室1厅,77,9419,20976,20895
后湖新城3,30.648737,114.2682,12746,120.23,94.32,3室1厅,21,2296,12380,11869
江汉里18,30.580712,114.281243,26981,296.13,109.75,3室1厅,1,14452,26882,24315
汉口苑8,30.614454,114.248056,16263,132.92,81.73,2室2厅,143,3960,16040,14430
钟家苑10,30.551949,114.263766,16280,171.23,105.18,3室1厅,187,5262,15788,15371
南湖山庄2,30.493556,114.331354,13686,104.0,75.99,2室1厅,54,1674,13911,12332
南湖银座3,30.496278,114.32832,15948,134.29,84.2,2室2厅,13,3471,16984,14622
钟家华庭11,30.550536,114.264431,16238,200.75,123.63,3室2厅,79,5942,16280,15453
沌口金座1,30.479167,114.160708,10720,91.04,84.93,2室2厅,78,2312,10666,10418
中南家园3,30.480231,114.371155,18581,139.92,75.3,2室1厅,129,3572,19360,17970
武昌小区6,30.535232,114.326815,14455,160.25,110.85,3室2厅,34,3258,14972,14151
南湖中心6,30.497352,114.329859,15616,90.88,58.2,1室1厅,108,2241,15146,15187
盘龙阳光1,30.710996,114.237053,6785,144.62,213.14,5室3厅,31,1588,6505,7096
关山家园1,30.507028,114.398784,17106,160.64,93.9,2室2厅,13,6391,16891,15269
金融阳光12,30.459367,114.383485,12322,240.04,194.8,5室3厅,28,6696,12856,11972
洪山春天8,30.545577,114.332386,25611,261.86,102.24,3室1厅,34,10956,25043,24150
洪山中心2,30.538979,114.330042,22535,422.7,187.57,5室3厅,10,15884,23545,20620
武广华庭6,30.588066,114.260604,19852,154.34,77.74,2室1厅,59,6139,18863,17512
武广银座9,30.59144,114.266707,26368,220.21,83.52,2室2厅,41,8924,26414,23131
白沙小区4,30.478129,114.29512,10630,86.38,81.26,2室2厅,442,1607,9970,10594
中南雅苑3,30.478072,114.370994,16227,169.21,104.27,3室1厅,42,4747,17000,15127
武广花园10,30.593387,114.257811,24735,200.89,81.22,2室1厅,63,9576,25033,22539
江汉国际1,30.576958,114.277427,23521,221.69,94.25,2室2厅,43,9826,22968,21918
武昌丽舍16,30.530041,114.319202,17845,157.1,88.03,2室2厅,0,4396,18338,15645
关山山庄19,30.503851,114.392785,21014,180.81,86.04,2室2厅,90,8335,20627,19487
街道苑7,30.52842,114.358481,22676,105.09,46.34,1室1厅,17,3803,22841,19535
关山名邸9,30.502269,114.391266,19222,165.37,86.03,2室2厅,20,6804,20064,17715
楚河里10,30.551572,114.341067,27689,233.19,84.21,2室2厅,0,10509,28096,25129
南湖家园10,30.495636,114.331678,14834,144.16,97.18,3室1厅,157,4935,15055,14447
金融阳光10,30.449224,114.386422,14286,151.47,106.03,3室2厅,108,5159,15364,12605
武广银座8,30.590679,114.266381,27274,293.67,107.67,3室1厅,25,15068,26238,26802
光谷小区6,30.482778,114.405276,19160,139.09,72.59,2室1厅,51,6388,19231,17772
武广阳光2,30.589202,114.262971,26513,373.58,140.91,4室2厅,2,14015,25641,24034
南湖银座5,30.49364,114.32461,13780,124.12,90.07,2室2厅,41,4139,13729,13736
汉口中心3,30.620784,114.251628,16311,235.29,144.25,4室2厅,12,4861,15776,14965
徐东阳光13,30.581705,114.348928,19942,135.7,68.05,2室1厅,15,4616,21090,18076
武昌银座7,30.525984,114.317698,13517,133.23,98.56,3室1厅,101,4015,13279,12782
街道山庄17,30.528595,114.361044,20951,157.15,75.01,2室1厅,218,5524,21241,19688
关山里17,30.506391,114.394673,24769,329.87,133.18,4室2厅,34,14570,25050,21876
徐东广场17,30.5832,114.348098,18642,97.78,52.45,1室1厅,39,4402,18688,16747
青山华府10,30.633423,114.375223,9751,92.45,94.8,2室2厅,43,1603,9237,9380
武昌山庄6,30.531633,114.320209,16302,198.62,121.83,3室2厅,5,5656,15379,16171
楚河家园2,30.547608,114.343783,26819,275.55,102.74,3室1厅,111,11712,26910,22716
盘龙苑6,30.71241,114.239025,7052,64.54,91.52,2室2厅,143,850,6900,6703
徐东华庭12,30.580593,114.35085,21373,159.55,74.65,2室1厅,75,6192,22435,20719
后湖华庭8,30.645355,114.267601,11151,115.14,103.25,3室1厅,135,3253,11085,11400
青山雅苑9,30.628299,114.378156,9870,82.51,83.6,2室2厅,108,1592,9923,9280
关山银座5,30.504939,114.393604,19874,185.27,93.22,3室1厅,14,7350,20127,18910
江汉春天15,30.582599,114.279237,25721,301.05,117.04,3室2厅,22,13621,25267,23488
关山小区17,30.505397,114.402151,19889,140.33,70.55,2室1厅,5,5612,20162,17054
盘龙金座6,30.709172,114.241788,8149,69.22,84.94,2室2厅,42,830,8673,8100
白沙春天2,30.477628,114.292988,10372,80.48,77.59,2室1厅,68,1325,10776,10288
中南里10,30.482973,114.366384,15902,279.73,175.9,5室3厅,4,6896,14939,14582
南湖春天18,30.491944,114.331666,13707,149.27,108.9,3室2厅,13,3977,14371,12707
东西名邸4,30.62028,114.126186,8173,70.31,86.03,2室2厅,143,552,8348,8194
关山金座7,30.503495,114.392911,22241,177.16,79.66,2室1厅,18,6152,22132,19070
南湖春天19,30.493716,114.332144,12795,109.93,85.91,2室2厅,1,3640,12906,13170
盘龙山庄8,30.706345,114.240782,6860,70.78,103.18,3室1厅,60,1758,7030,6399
街道名邸3,30.529262,114.361748,20914,222.11,106.2,3室1厅,212,7628,21305,20433
金融名邸15,30.454167,114.383798,17043,70.89,41.59,1室1厅,91,2527,17744,16390
中南里4,30.481374,114.366613,16773,158.52,94.5,2室2厅,128,3229,17585,15663
徐东华府8,30.576634,114.354665,18215,197.01,108.16,3室1厅,2,5806,18530,17103
中南华府1,30.476537,114.373818,17381,136.52,78.54,2室1厅,72,4205,17976,17364
街道小区15,30.531969,114.358696,18743,240.47,128.3,3室2厅,19,10093,18442,17633
汉口小区17,30.620104,114.250242,19035,203.29,106.79,3室1厅,83,7054,18561,18273
武昌广场9,30.53239,114.314117,14187,140.83,99.26,3室1厅,27,3675,13964,14487
洪山国际6,30.542981,114.331249,21566,140.97,65.37,2室1厅,35,4574,22697,20723
汉口春天4,30.622796,114.24758,17183,120.68,70.23,2室1厅,79,3646,17559,15870
江夏府邸5,30.351704,114.323904,8106,96.22,118.69,3室2厅,41,500,7780,8406
沌口金座15,30.482143,114.159949,11578,100.38,86.69,2室2厅,182,3122,11819,11051
沌口公寓14,30.479777,114.15934,12165,114.3,93.96,3室1厅,38,2243,12488,11016
盘龙中心3,30.711744,114.239595,8753,59.34,67.79,2室1厅,62,1281,8617,8844
盘龙春天16,30.709229,114.243881,7594,67.29,88.6,2室2厅,7,826,7402,7202
中南花园6,30.479553,114.373738,15512,226.7,146.14,4室2厅,203,6425,16075,15030
武昌春天3,30.528666,114.321462,15926,161.04,101.12,3室1厅,75,3306,15515,15445
江汉银座12,30.578573,114.278914,22673,193.58,85.38,2室2厅,6,8234,22661,21317
盘龙苑4,30.710833,114.240744,7999,62.75,78.44,2室1厅,58,1001,7829,7680
盘龙花园9,30.708929,114.242273,7014,109.08,155.5,4室2厅,122,2009,7163,6900
洪山山庄7,30.543266,114.324383,21721,229.61,105.7,3室2厅,32,8119,21108,20030
后湖小区5,30.652593,114.273389,13595,89.72,65.99,2室1厅,82,2764,13828,12990
关山华庭14,30.505765,114.396526,21804,146.62,67.24,2室1厅,97,6377,21029,19761
楚河里4,30.551413,114.34057,26159,236.34,90.35,2室2厅,70,10942,25651,24016
江汉丽舍7,30.582398,114.278535,20857,223.37,107.09,3室1厅,41,10231,21219,18730
后湖公寓9,30.647988,114.271527,13359,189.06,141.52,4室2厅,8,4634,12711,12895
街道山庄12,30.528166,114.355672,20171,315.83,156.57,4室2厅,0,10181,20459,20736
